time, x, y, aX, aY, DX, DY, Error
0.282, -2.78722, -0.0445555, -2.7866, -0.0418953, -0.000620365, -0.00266023, 0.0027316
0.283, -2.78341, -0.0415205, -2.78279, -0.0388511, -0.000622749, -0.00266937, 0.00274105
0.284, -2.77961, -0.0384987, -2.77899, -0.0358212, -0.000624418, -0.00267752, 0.00274936
0.285, -2.77581, -0.0354901, -2.77519, -0.0328029, -0.000626802, -0.00268715, 0.00275929
0.286, -2.77202, -0.0324946, -2.77139, -0.0297982, -0.00062871, -0.00269647, 0.0027688
0.287, -2.76822, -0.0295123, -2.76759, -0.0268075, -0.000630617, -0.00270475, 0.00277729
0.288, -2.76443, -0.0265431, -2.7638, -0.0238292, -0.000632763, -0.00271386, 0.00278665
0.289, -2.76065, -0.023587, -2.76001, -0.0208632, -0.000634909, -0.00272379, 0.00279681
0.29, -2.75686, -0.0206439, -2.75623, -0.017912, -0.000636816, -0.00273191, 0.00280515
0.291, -2.75308, -0.017714, -2.75244, -0.0149729, -0.000638962, -0.00274106, 0.00281455
0.292, -2.74931, -0.0147971, -2.74866, -0.0120466, -0.000641108, -0.0027505, 0.00282423
0.293, -2.74553, -0.0118932, -2.74489, -0.00913405, -0.000643015, -0.00275915, 0.00283309
0.294, -2.74176, -0.00900234, -2.74111, -0.00623393, -0.000645161, -0.00276841, 0.00284259
0.295, -2.73799, -0.00612448, -2.73734, -0.00334716, -0.000647306, -0.00277732, 0.00285176
0.296, -2.73422, -0.0032596, -2.73358, -0.000473022, -0.000649214, -0.00278658, 0.0028612
0.297, -2.73046, -0.00040768, -2.72981, 0.00238764, -0.00065136, -0.00279532, 0.00287021
0.298, -2.7267, 0.00243129, -2.72605, 0.00523603, -0.000653505, -0.00280474, 0.00287986
0.299, -2.72295, 0.00525734, -2.72229, 0.00807071, -0.000655413, -0.00281337, 0.00288871
0.3, -2.71919, 0.00807047, -2.71853, 0.0108931, -0.000657558, -0.00282264, 0.00289822
0.301, -2.71544, 0.0108707, -2.71478, 0.0137025, -0.000659704, -0.0028318, 0.00290763
0.302, -2.71169, 0.0136581, -2.71103, 0.0164984, -0.000661612, -0.00284038, 0.00291641
0.303, -2.70795, 0.0164326, -2.70729, 0.0192823, -0.000663519, -0.00284977, 0.002926
0.304, -2.70421, 0.0191942, -2.70354, 0.0220529, -0.000665665, -0.00285866, 0.00293514
0.305, -2.70047, 0.0219431, -2.6998, 0.0248101, -0.000667572, -0.00286701, 0.00294371
0.306, -2.69673, 0.0246791, -2.69606, 0.0275557, -0.000669956, -0.00287662, 0.0029536
0.307, -2.693, 0.0274023, -2.69233, 0.0302876, -0.000672102, -0.0028853, 0.00296255
0.308, -2.68927, 0.0301128, -2.6886, 0.0330069, -0.000674009, -0.00289413, 0.00297157
0.309, -2.68555, 0.0328105, -2.68487, 0.0357138, -0.000676155, -0.00290331, 0.002981
0.31, -2.68182, 0.0354954, -2.68114, 0.0384079, -0.000678301, -0.00291248, 0.00299042
0.311, -2.6781, 0.0381677, -2.67742, 0.0410891, -0.00067997, -0.00292137, 0.00299946
0.312, -2.67438, 0.0408272, -2.6737, 0.0437572, -0.000682116, -0.00292998, 0.00300833
0.313, -2.67067, 0.0434741, -2.66998, 0.0464131, -0.000684261, -0.002939, 0.00301761
0.314, -2.66696, 0.0461082, -2.66627, 0.0490563, -0.000686407, -0.00294806, 0.00302692
0.314999, -2.66325, 0.0487297, -2.66256, 0.0516869, -0.000688553, -0.00295714, 0.00303624
0.315999, -2.65954, 0.0513386, -2.65885, 0.0543047, -0.00069046, -0.00296609, 0.0030454
0.316999, -2.65584, 0.0539349, -2.65515, 0.0569098, -0.000692606, -0.00297492, 0.00305448
0.317999, -2.65214, 0.0565185, -2.65145, 0.0595026, -0.000694513, -0.00298407, 0.00306383
0.318999, -2.64844, 0.0590896, -2.64775, 0.0620824, -0.000696421, -0.00299282, 0.00307278
0.319999, -2.64475, 0.0616481, -2.64405, 0.0646499, -0.000698805, -0.00300186, 0.00308213
0.320999, -2.64106, 0.064194, -2.64036, 0.0672045, -0.000700712, -0.00301046, 0.00309093
0.321999, -2.63737, 0.0667274, -2.63667, 0.0697471, -0.00070262, -0.00301968, 0.00310034
0.322999, -2.63368, 0.0692483, -2.63298, 0.0722769, -0.000704765, -0.00302866, 0.00310958
0.323999, -2.63, 0.0717567, -2.62929, 0.0747944, -0.00070715, -0.00303775, 0.00311897
0.324999, -2.62632, 0.0742525, -2.62561, 0.0772985, -0.000708818, -0.00304598, 0.00312736
0.325999, -2.62264, 0.076736, -2.62193, 0.0797914, -0.000710964, -0.00305547, 0.00313709
0.326999, -2.61897, 0.0792069, -2.61826, 0.0822713, -0.00071311, -0.00306442, 0.0031463
0.327999, -2.6153, 0.0816654, -2.61459, 0.0847383, -0.000714779, -0.00307282, 0.00315486
0.328999, -2.61163, 0.0841115, -2.61092, 0.0871936, -0.000716925, -0.00308207, 0.00316436
0.329999, -2.60797, 0.0865452, -2.60725, 0.0896366, -0.000719309, -0.00309134, 0.00317392
0.330999, -2.60431, 0.0889665, -2.60358, 0.092066, -0.000721216, -0.00309952, 0.00318232
0.331999, -2.60065, 0.0913755, -2.59992, 0.094484, -0.000723124, -0.0031085, 0.0031915
0.332999, -2.59699, 0.093772, -2.59626, 0.0968896, -0.000725508, -0.00311757, 0.00320087
0.333999, -2.59334, 0.0961563, -2.59261, 0.099283, -0.000727415, -0.0031267, 0.0032102
0.334999, -2.58969, 0.0985282, -2.58896, 0.101663, -0.000729322, -0.00313515, 0.00321886
0.335999, -2.58604, 0.100888, -2.58531, 0.104033, -0.000731707, -0.0031447, 0.00322871
0.336999, -2.58239, 0.103235, -2.58166, 0.106388, -0.000733614, -0.00315308, 0.0032373
0.337999, -2.57875, 0.10557, -2.57801, 0.108732, -0.000735521, -0.00316168, 0.00324611
0.338999, -2.57511, 0.107893, -2.57437, 0.111064, -0.000737667, -0.00317098, 0.00325565
0.339999, -2.57147, 0.110204, -2.57073, 0.113383, -0.000739813, -0.00317989, 0.00326481
0.340999, -2.56784, 0.112502, -2.5671, 0.11569, -0.00074172, -0.00318838, 0.00327352
0.341999, -2.56421, 0.114788, -2.56347, 0.117985, -0.000744104, -0.00319751, 0.00328295
0.342999, -2.56058, 0.117062, -2.55984, 0.120268, -0.000746012, -0.00320621, 0.00329185
0.343999, -2.55696, 0.119324, -2.55621, 0.122539, -0.000747919, -0.00321504, 0.00330089
0.344999, -2.55334, 0.121573, -2.55259, 0.124797, -0.000750065, -0.00322399, 0.00331009
0.345999, -2.54972, 0.123811, -2.54896, 0.127044, -0.000751734, -0.00323303, 0.00331928
0.346999, -2.5461, 0.126036, -2.54535, 0.129278, -0.00075388, -0.00324181, 0.00332831
0.347999, -2.54249, 0.128249, -2.54173, 0.1315, -0.000756025, -0.00325102, 0.00333777
0.348999, -2.53888, 0.13045, -2.53812, 0.13371, -0.000757933, -0.00325932, 0.00334628
0.349999, -2.53527, 0.132639, -2.53451, 0.135908, -0.000760078, -0.00326814, 0.00335536
0.350999, -2.53166, 0.134816, -2.5309, 0.138094, -0.000762224, -0.00327733, 0.0033648
0.351999, -2.52806, 0.136981, -2.5273, 0.140267, -0.000763893, -0.00328583, 0.00337345
0.352999, -2.52446, 0.139134, -2.52369, 0.142429, -0.000766039, -0.00329502, 0.00338289
0.353999, -2.52086, 0.141275, -2.52009, 0.144579, -0.000767946, -0.00330347, 0.00339155
0.354999, -2.51727, 0.143404, -2.5165, 0.146717, -0.000770092, -0.00331259, 0.00340092
0.355999, -2.51368, 0.145521, -2.51291, 0.148842, -0.000771761, -0.00332107, 0.00340956
0.356999, -2.51009, 0.147626, -2.50932, 0.150957, -0.000773907, -0.00333066, 0.00341939
0.357999, -2.5065, 0.149719, -2.50573, 0.153057, -0.000776052, -0.00333838, 0.0034274
0.358999, -2.50292, 0.1518, -2.50214, 0.155148, -0.00077796, -0.00334777, 0.00343697
0.359999, -2.49934, 0.153869, -2.49856, 0.157226, -0.000780344, -0.00335668, 0.00344619
0.360999, -2.49576, 0.155926, -2.49498, 0.159291, -0.000782013, -0.0033651, 0.00345477
0.361999, -2.49219, 0.157972, -2.4914, 0.161346, -0.000784159, -0.00337444, 0.00346436
0.362999, -2.48862, 0.160005, -2.48783, 0.163388, -0.000786304, -0.00338301, 0.00347319
0.363999, -2.48505, 0.162027, -2.48426, 0.165419, -0.000788212, -0.00339188, 0.00348226
0.364999, -2.48148, 0.164037, -2.48069, 0.167437, -0.000790119, -0.00340053, 0.00349112
0.365999, -2.47792, 0.166035, -2.47713, 0.169444, -0.000792265, -0.0034097, 0.00350053
0.366999, -2.47436, 0.168021, -2.47356, 0.171439, -0.000793934, -0.00341827, 0.00350926
0.367999, -2.4708, 0.169995, -2.47, 0.173422, -0.000795841, -0.00342694, 0.00351814
0.368999, -2.46724, 0.171958, -2.46645, 0.175393, -0.000797987, -0.00343572, 0.00352717
0.369999, -2.46369, 0.173908, -2.46289, 0.177352, -0.000799894, -0.00344397, 0.00353564
0.370999, -2.46014, 0.175848, -2.45934, 0.179301, -0.00080204, -0.00345348, 0.00354539
0.371999, -2.45659, 0.177775, -2.45579, 0.181237, -0.000803947, -0.00346196, 0.00355408
0.372999, -2.45305, 0.179691, -2.45224, 0.183161, -0.000805855, -0.00347082, 0.00356315
0.373999, -2.44951, 0.181595, -2.4487, 0.185074, -0.000807762, -0.0034797, 0.00357223
0.374999, -2.44597, 0.183487, -2.44516, 0.186975, -0.000809669, -0.00348859, 0.00358131
0.375999, -2.44243, 0.185367, -2.44162, 0.188864, -0.000811577, -0.00349674, 0.00358968
0.376999, -2.4389, 0.187236, -2.43809, 0.190741, -0.000813723, -0.00350498, 0.00359819
0.377999, -2.43537, 0.189094, -2.43455, 0.192608, -0.00081563, -0.00351436, 0.00360777
0.378999, -2.43184, 0.190939, -2.43102, 0.194462, -0.000817776, -0.00352298, 0.00361665
0.379999, -2.42831, 0.192773, -2.4275, 0.196305, -0.000819921, -0.0035315, 0.00362543
0.380999, -2.42479, 0.194596, -2.42397, 0.198137, -0.000822067, -0.00354065, 0.00363483
0.381999, -2.42127, 0.196407, -2.42045, 0.199956, -0.000823736, -0.00354898, 0.00364332
0.382999, -2.41776, 0.198206, -2.41693, 0.201764, -0.000825882, -0.00355789, 0.00365249
0.383999, -2.41424, 0.199994, -2.41341, 0.20356, -0.000828028, -0.00356643, 0.00366129
0.384999, -2.41073, 0.20177, -2.4099, 0.205346, -0.000829935, -0.0035753, 0.00367036
0.385999, -2.40722, 0.203535, -2.40639, 0.207119, -0.000831842, -0.00358398, 0.00367925
0.386999, -2.40371, 0.205288, -2.40288, 0.208881, -0.000833988, -0.00359249, 0.00368803
0.387999, -2.40021, 0.20703, -2.39937, 0.210632, -0.000836134, -0.00360151, 0.00369729
0.388999, -2.39671, 0.208761, -2.39587, 0.212371, -0.000837803, -0.00360996, 0.0037059
0.389999, -2.39321, 0.210479, -2.39237, 0.214099, -0.000840187, -0.00361924, 0.00371548
0.390999, -2.38971, 0.212187, -2.38887, 0.215815, -0.000841856, -0.00362767, 0.00372407
0.391998, -2.38622, 0.213883, -2.38538, 0.217519, -0.000844002, -0.00363633, 0.00373299
0.392998, -2.38273, 0.215568, -2.38188, 0.219213, -0.000845909, -0.00364506, 0.00374193
0.393998, -2.37924, 0.217241, -2.37839, 0.220894, -0.000848055, -0.0036535, 0.00375063
0.394998, -2.37576, 0.218903, -2.37491, 0.222565, -0.000849962, -0.00366199, 0.00375934
0.395998, -2.37227, 0.220553, -2.37142, 0.224224, -0.000852108, -0.00367123, 0.00376882
0.396998, -2.36879, 0.222192, -2.36794, 0.225872, -0.000854015, -0.00367977, 0.00377757
0.397998, -2.36532, 0.22382, -2.36446, 0.227508, -0.000855923, -0.00368772, 0.00378575
0.398998, -2.36184, 0.225437, -2.36098, 0.229134, -0.00085783, -0.00369722, 0.00379543
0.399998, -2.35837, 0.227042, -2.35751, 0.230747, -0.000859737, -0.00370525, 0.00380368
0.400998, -2.3549, 0.228636, -2.35404, 0.23235, -0.000861645, -0.00371395, 0.00381259
0.401998, -2.35143, 0.230219, -2.35057, 0.233942, -0.000863552, -0.00372297, 0.00382181
0.402998, -2.34797, 0.23179, -2.3471, 0.235521, -0.000865459, -0.00373119, 0.00383025
0.403998, -2.34451, 0.23335, -2.34364, 0.23709, -0.000867367, -0.00374004, 0.0038393
0.404998, -2.34105, 0.234899, -2.34018, 0.238648, -0.000869274, -0.00374891, 0.00384837
0.405998, -2.33759, 0.236437, -2.33672, 0.240195, -0.000871181, -0.00375777, 0.00385744
0.406998, -2.33414, 0.237963, -2.33327, 0.241729, -0.000873089, -0.00376593, 0.00386581
0.407998, -2.33069, 0.239479, -2.32981, 0.243254, -0.000875235, -0.00377476, 0.0038749
0.408998, -2.32724, 0.240983, -2.32636, 0.244767, -0.000877142, -0.00378355, 0.0038839
0.409998, -2.32379, 0.242476, -2.32291, 0.246268, -0.000879049, -0.00379145, 0.00389202
0.410998, -2.32035, 0.243958, -2.31947, 0.247759, -0.000880957, -0.00380059, 0.00390135
0.411998, -2.31691, 0.245429, -2.31603, 0.249238, -0.000883102, -0.00380893, 0.00390996
0.412998, -2.31347, 0.246889, -2.31259, 0.250706, -0.00088501, -0.00381753, 0.00391877
0.413998, -2.31004, 0.248337, -2.30915, 0.252164, -0.000886917, -0.00382636, 0.00392781
0.414998, -2.3066, 0.249775, -2.30571, 0.25361, -0.000888824, -0.00383507, 0.00393672
0.415998, -2.30317, 0.251201, -2.30228, 0.255045, -0.000890732, -0.00384364, 0.0039455
0.416998, -2.29974, 0.252617, -2.29885, 0.256469, -0.000892878, -0.00385264, 0.00395475
0.417998, -2.29632, 0.254021, -2.29542, 0.257882, -0.000894785, -0.00386098, 0.00396331
0.418998, -2.2929, 0.255414, -2.292, 0.259284, -0.000896692, -0.00386915, 0.00397169
0.419998, -2.28948, 0.256797, -2.28858, 0.260675, -0.0008986, -0.00387782, 0.00398057
0.420998, -2.28606, 0.258168, -2.28516, 0.262055, -0.000900745, -0.00388661, 0.00398962
0.421998, -2.28264, 0.259529, -2.28174, 0.263423, -0.000902653, -0.00389484, 0.00399807
0.422998, -2.27923, 0.260878, -2.27833, 0.264782, -0.00090456, -0.00390351, 0.00400694
0.423998, -2.27582, 0.262217, -2.27492, 0.266128, -0.000906467, -0.00391179, 0.00401545
0.424998, -2.27241, 0.263544, -2.27151, 0.267465, -0.000908613, -0.00392041, 0.00402432
0.425998, -2.26901, 0.264861, -2.2681, 0.26879, -0.000910759, -0.00392944, 0.0040336
0.426998, -2.26561, 0.266167, -2.2647, 0.270105, -0.000912428, -0.00393781, 0.00404214
0.427998, -2.26221, 0.267462, -2.26129, 0.271408, -0.000914335, -0.00394621, 0.00405076
0.428998, -2.25881, 0.268746, -2.25789, 0.2727, -0.000916481, -0.00395465, 0.00405946
0.429998, -2.25542, 0.270019, -2.2545, 0.273982, -0.000918388, -0.00396344, 0.00406845
0.430998, -2.25202, 0.271281, -2.2511, 0.275253, -0.000920296, -0.00397211, 0.00407733
0.431998, -2.24863, 0.272533, -2.24771, 0.276513, -0.000922203, -0.00398064, 0.00408606
0.432998, -2.24525, 0.273773, -2.24432, 0.277762, -0.000924349, -0.00398877, 0.00409448
0.433998, -2.24186, 0.275003, -2.24094, 0.279001, -0.000926256, -0.00399756, 0.00410347
0.434998, -2.23848, 0.276222, -2.23755, 0.280228, -0.000928164, -0.00400594, 0.00411206
0.435998, -2.2351, 0.277431, -2.23417, 0.281445, -0.000930071, -0.00401422, 0.00412056
0.436998, -2.23172, 0.278628, -2.23079, 0.282652, -0.000932217, -0.00402313, 0.00412973
0.437998, -2.22835, 0.279815, -2.22742, 0.283847, -0.000934362, -0.00403196, 0.0041388
0.438998, -2.22498, 0.280991, -2.22404, 0.285031, -0.000936031, -0.00403994, 0.00414696
0.439998, -2.22161, 0.282157, -2.22067, 0.286205, -0.000938177, -0.00404862, 0.0041559
0.440998, -2.21824, 0.283312, -2.2173, 0.287369, -0.000940084, -0.00405726, 0.00416475
0.441998, -2.21488, 0.284456, -2.21393, 0.288521, -0.000941992, -0.00406548, 0.00417319
0.442998, -2.21151, 0.285589, -2.21057, 0.289663, -0.000943899, -0.00407401, 0.00418192
0.443998, -2.20816, 0.286712, -2.20721, 0.290794, -0.000945807, -0.00408247, 0.0041906
0.444998, -2.2048, 0.287824, -2.20385, 0.291915, -0.000947714, -0.0040912, 0.00419954
0.445998, -2.20144, 0.288925, -2.20049, 0.293025, -0.000949621, -0.00409946, 0.00420801
0.446998, -2.19809, 0.290016, -2.19714, 0.294124, -0.000951529, -0.00410798, 0.00421674
0.447998, -2.19474, 0.291096, -2.19379, 0.295213, -0.000953436, -0.00411671, 0.00422568
0.448998, -2.19139, 0.292166, -2.19044, 0.296291, -0.000955582, -0.00412494, 0.00423418
0.449998, -2.18805, 0.293225, -2.18709, 0.297359, -0.000957489, -0.00413373, 0.00424317
0.450998, -2.18471, 0.294274, -2.18375, 0.298415, -0.000959396, -0.00414163, 0.0042513
0.451998, -2.18137, 0.295312, -2.18041, 0.299462, -0.000961304, -0.00415042, 0.00426029
0.452998, -2.17803, 0.296339, -2.17707, 0.300498, -0.000963211, -0.004159, 0.00426908
0.453998, -2.1747, 0.297356, -2.17373, 0.301523, -0.000965118, -0.00416702, 0.00427733
0.454998, -2.17136, 0.298362, -2.1704, 0.302538, -0.000967026, -0.00417551, 0.00428603
0.455998, -2.16803, 0.299358, -2.16706, 0.303543, -0.000968933, -0.00418448, 0.0042952
0.456998, -2.1647, 0.300344, -2.16373, 0.304536, -0.00097084, -0.00419247, 0.00430341
0.457998, -2.16138, 0.301319, -2.16041, 0.305519, -0.000972509, -0.00420055, 0.00431166
0.458998, -2.15806, 0.302283, -2.15708, 0.306493, -0.000974417, -0.00420979, 0.00432109
0.459998, -2.15474, 0.303238, -2.15376, 0.307456, -0.000976562, -0.00421801, 0.00432958
0.460998, -2.15142, 0.304181, -2.15044, 0.308407, -0.00097847, -0.00422555, 0.00433736
0.461998, -2.1481, 0.305115, -2.14712, 0.30935, -0.000980377, -0.00423527, 0.00434726
0.462998, -2.14479, 0.306038, -2.14381, 0.310281, -0.000982285, -0.00424287, 0.00435509
0.463998, -2.14148, 0.30695, -2.1405, 0.311202, -0.000984192, -0.00425154, 0.00436397
0.464998, -2.13817, 0.307853, -2.13719, 0.312112, -0.000985861, -0.00425947, 0.00437207
0.465998, -2.13487, 0.308744, -2.13388, 0.313013, -0.000988007, -0.00426847, 0.00438132
0.466998, -2.13156, 0.309626, -2.13057, 0.313903, -0.000989676, -0.00427669, 0.00438971
0.467998, -2.12826, 0.310497, -2.12727, 0.314782, -0.000991821, -0.00428522, 0.0043985
0.468998, -2.12496, 0.311358, -2.12397, 0.315652, -0.000993729, -0.00429368, 0.00440717
0.469997, -2.12167, 0.312209, -2.12067, 0.31651, -0.000995636, -0.00430137, 0.0044151
0.470997, -2.11837, 0.313049, -2.11737, 0.317359, -0.000997782, -0.00431001, 0.004424
0.471997, -2.11508, 0.313879, -2.11408, 0.318198, -0.000999689, -0.00431857, 0.00443276
0.472997, -2.11179, 0.314699, -2.11079, 0.319026, -0.0010016, -0.00432664, 0.00444106
0.473997, -2.10851, 0.315509, -2.1075, 0.319844, -0.0010035, -0.00433564, 0.00445026
0.474997, -2.10522, 0.316308, -2.10422, 0.320652, -0.00100541, -0.00434378, 0.00445862
0.475997, -2.10194, 0.317097, -2.10093, 0.32145, -0.00100756, -0.00435248, 0.00446758
0.476997, -2.09866, 0.317876, -2.09765, 0.322236, -0.00100923, -0.00436029, 0.00447556
0.477997, -2.09538, 0.318645, -2.09437, 0.323014, -0.00101137, -0.00436899, 0.00448452
0.478997, -2.09211, 0.319404, -2.0911, 0.32378, -0.00101304, -0.00437641, 0.00449213
0.479997, -2.08884, 0.320152, -2.08782, 0.324538, -0.00101519, -0.00438577, 0.00450173
0.480997, -2.08557, 0.32089, -2.08455, 0.325284, -0.00101733, -0.00439382, 0.00451005
0.481997, -2.0823, 0.321618, -2.08128, 0.326021, -0.001019, -0.00440234, 0.00451873
0.482997, -2.07903, 0.322337, -2.07801, 0.326748, -0.00102091, -0.00441095, 0.00452755
0.483997, -2.07577, 0.323045, -2.07475, 0.327464, -0.00102258, -0.00441894, 0.00453571
0.484997, -2.07251, 0.323742, -2.07149, 0.328169, -0.00102448, -0.00442663, 0.00454363
0.485997, -2.06925, 0.32443, -2.06822, 0.328866, -0.00102663, -0.00443545, 0.00455271
0.486997, -2.066, 0.325108, -2.06497, 0.329552, -0.0010283, -0.00444362, 0.00456104
0.487997, -2.06274, 0.325776, -2.06171, 0.330228, -0.00103045, -0.00445217, 0.00456986
0.488997, -2.05949, 0.326433, -2.05846, 0.330894, -0.00103235, -0.00446004, 0.00457796
0.489997, -2.05624, 0.327081, -2.05521, 0.33155, -0.00103402, -0.00446862, 0.00458669
0.490997, -2.053, 0.327719, -2.05196, 0.332196, -0.00103617, -0.00447685, 0.00459519
0.491997, -2.04975, 0.328346, -2.04871, 0.332832, -0.00103807, -0.00448504, 0.00460361
0.492997, -2.04651, 0.328964, -2.04547, 0.333457, -0.00103974, -0.00449321, 0.00461194
0.493997, -2.04327, 0.329572, -2.04223, 0.334074, -0.00104165, -0.00450167, 0.00462061
0.494997, -2.04003, 0.33017, -2.03899, 0.33468, -0.00104356, -0.00451043, 0.00462958
0.495997, -2.0368, 0.330757, -2.03575, 0.335276, -0.00104547, -0.00451806, 0.00463744
0.496997, -2.03356, 0.331335, -2.03252, 0.335862, -0.00104713, -0.00452667, 0.00464621
0.497997, -2.03033, 0.331903, -2.02928, 0.336438, -0.00104928, -0.00453484, 0.00465465
0.498997, -2.02711, 0.332461, -2.02606, 0.337004, -0.00105119, -0.00454289, 0.00466292
0.499997, -2.02388, 0.33301, -2.02283, 0.33756, -0.00105286, -0.00455081, 0.00467102
0.500997, -2.02066, 0.333548, -2.0196, 0.338108, -0.00105476, -0.00455967, 0.00468007
0.501997, -2.01744, 0.334076, -2.01638, 0.338644, -0.00105691, -0.00456765, 0.00468834
0.502997, -2.01422, 0.334595, -2.01316, 0.339172, -0.00105858, -0.00457653, 0.00469737
0.503997, -2.011, 0.335104, -2.00994, 0.339688, -0.00106049, -0.00458452, 0.00470558
0.504997, -2.00779, 0.335603, -2.00672, 0.340195, -0.00106239, -0.00459233, 0.00471361
0.505997, -2.00457, 0.336092, -2.00351, 0.340693, -0.00106454, -0.004601, 0.00472255
0.506997, -2.00136, 0.336571, -2.0003, 0.34118, -0.00106645, -0.00460911, 0.00473088
0.507997, -1.99816, 0.337041, -1.99709, 0.341658, -0.00106835, -0.00461769, 0.00473967
0.508997, -1.99495, 0.337501, -1.99388, 0.342126, -0.00107002, -0.00462568, 0.00474783
0.509997, -1.99175, 0.337951, -1.99068, 0.342584, -0.00107205, -0.00463375, 0.00475615
0.510997, -1.98855, 0.338391, -1.98748, 0.343033, -0.00107396, -0.00464192, 0.00476454
0.511997, -1.98535, 0.338821, -1.98428, 0.343471, -0.00107574, -0.00464982, 0.00477263
0.512997, -1.98215, 0.339242, -1.98108, 0.3439, -0.00107765, -0.00465813, 0.00478116
0.513997, -1.97896, 0.339653, -1.97788, 0.34432, -0.00107968, -0.00466648, 0.00478975
0.514997, -1.97577, 0.340055, -1.97469, 0.344729, -0.00108159, -0.00467449, 0.00479799
0.515997, -1.97258, 0.340447, -1.9715, 0.345129, -0.00108337, -0.00468254, 0.00480623
0.516997, -1.96939, 0.340829, -1.96831, 0.34552, -0.0010854, -0.00469133, 0.00481526
0.517997, -1.96621, 0.341201, -1.96512, 0.345901, -0.00108707, -0.00469938, 0.00482347
0.518997, -1.96303, 0.341564, -1.96194, 0.346272, -0.00108886, -0.00470743, 0.00483172
0.519997, -1.95985, 0.341917, -1.95876, 0.346633, -0.00109076, -0.0047158, 0.0048403
0.520997, -1.95667, 0.342261, -1.95557, 0.346985, -0.00109279, -0.00472414, 0.00484889
0.521997, -1.95349, 0.342595, -1.9524, 0.347327, -0.00109494, -0.00473207, 0.0048571
0.522997, -1.95032, 0.342919, -1.94922, 0.34766, -0.00109661, -0.00474063, 0.00486581
0.523997, -1.94715, 0.343234, -1.94605, 0.347983, -0.00109863, -0.00474876, 0.00487419
0.524997, -1.94398, 0.343539, -1.94288, 0.348295, -0.0011003, -0.00475609, 0.00488171
0.525997, -1.94081, 0.343835, -1.93971, 0.348599, -0.00110197, -0.00476438, 0.00489016
0.526997, -1.93765, 0.344121, -1.93654, 0.348894, -0.00110376, -0.00477254, 0.00489852
0.527997, -1.93448, 0.344398, -1.93338, 0.349179, -0.0011059, -0.00478095, 0.00490719
0.528997, -1.93132, 0.344665, -1.93022, 0.349454, -0.00110757, -0.00478885, 0.00491526
0.529997, -1.92817, 0.344922, -1.92706, 0.349719, -0.0011096, -0.00479695, 0.00492361
0.530997, -1.92501, 0.345171, -1.9239, 0.349976, -0.00111163, -0.00480559, 0.00493249
0.531997, -1.92186, 0.345409, -1.92074, 0.350223, -0.0011133, -0.00481334, 0.00494041
0.532997, -1.91871, 0.345638, -1.91759, 0.35046, -0.0011152, -0.0048216, 0.00494889
0.533997, -1.91556, 0.345858, -1.91444, 0.350688, -0.00111699, -0.00483, 0.00495748
0.534997, -1.91241, 0.346069, -1.91129, 0.350907, -0.00111902, -0.0048382, 0.00496592
0.535997, -1.90926, 0.346269, -1.90814, 0.351116, -0.00112069, -0.00484616, 0.00497405
0.536997, -1.90612, 0.346461, -1.905, 0.351314, -0.00112236, -0.00485352, 0.0049816
0.537997, -1.90298, 0.346643, -1.90186, 0.351505, -0.00112426, -0.0048624, 0.00499068
0.538997, -1.89984, 0.346816, -1.89872, 0.351686, -0.00112605, -0.0048703, 0.00499878
0.539997, -1.89671, 0.346979, -1.89558, 0.351857, -0.00112784, -0.00487792, 0.00500661
0.540997, -1.89357, 0.347133, -1.89244, 0.352019, -0.00112963, -0.00488633, 0.0050152
0.541997, -1.89044, 0.347278, -1.88931, 0.352172, -0.00113153, -0.00489444, 0.00502353
0.542997, -1.88731, 0.347413, -1.88618, 0.352315, -0.00113344, -0.00490257, 0.00503189
0.543997, -1.88418, 0.347539, -1.88305, 0.35245, -0.00113535, -0.00491074, 0.00504027
0.544997, -1.88106, 0.347655, -1.87992, 0.352574, -0.00113702, -0.0049189, 0.00504861
0.545997, -1.87794, 0.347763, -1.8768, 0.352689, -0.00113904, -0.004926, 0.00505597
0.546997, -1.87482, 0.347861, -1.87367, 0.352796, -0.00114107, -0.00493523, 0.00506543
0.547997, -1.8717, 0.34795, -1.87055, 0.352892, -0.00114262, -0.00494266, 0.00507301
0.548997, -1.86858, 0.348029, -1.86744, 0.35298, -0.00114465, -0.00495112, 0.00508171
0.549996, -1.86547, 0.348099, -1.86432, 0.353058, -0.00114644, -0.00495881, 0.00508961
0.550996, -1.86235, 0.34816, -1.86121, 0.353127, -0.00114822, -0.00496644, 0.00509744
0.551996, -1.85924, 0.348212, -1.85809, 0.353187, -0.00115001, -0.00497508, 0.00510627
0.552996, -1.85614, 0.348255, -1.85498, 0.353238, -0.0011518, -0.00498292, 0.00511431
0.553996, -1.85303, 0.348288, -1.85188, 0.353279, -0.00115383, -0.00499064, 0.00512228
0.554996, -1.84993, 0.348312, -1.84877, 0.353311, -0.00115538, -0.00499898, 0.00513076
0.555996, -1.84683, 0.348327, -1.84567, 0.353335, -0.0011574, -0.00500721, 0.00513923
0.556996, -1.84373, 0.348333, -1.84257, 0.353349, -0.00115919, -0.00501528, 0.0051475
0.557996, -1.84063, 0.34833, -1.83947, 0.353353, -0.00116098, -0.0050225, 0.00515493
0.558996, -1.83753, 0.348318, -1.83637, 0.353349, -0.00116301, -0.00503135, 0.00516401
