time, x, y, aX, aY, DX, DY, Error
0.617996, -1.65731, 0.337333, -1.65732, 0.337335, 1.19209e-05, -2.02656e-06, 1.2092e-05
0.618996, -1.65434, 0.336802, -1.65435, 0.336803, 1.20401e-05, -1.57952e-06, 1.21433e-05
0.619996, -1.65137, 0.336262, -1.65138, 0.336264, 1.21593e-05, -1.69873e-06, 1.22774e-05
0.620996, -1.6484, 0.335714, -1.64841, 0.335716, 1.21593e-05, -1.99676e-06, 1.23222e-05
0.621996, -1.64543, 0.335157, -1.64544, 0.335159, 1.21593e-05, -1.75834e-06, 1.22858e-05
0.622996, -1.64246, 0.334592, -1.64247, 0.334594, 1.22786e-05, -2.05636e-06, 1.24496e-05
0.623996, -1.6395, 0.334019, -1.63951, 0.33402, 1.21593e-05, -1.43051e-06, 1.22432e-05
0.624996, -1.63653, 0.333437, -1.63655, 0.333439, 1.23978e-05, -1.66893e-06, 1.25096e-05
0.625996, -1.63357, 0.332847, -1.63359, 0.332849, 1.23978e-05, -2.05636e-06, 1.25671e-05
0.626996, -1.63062, 0.332249, -1.63063, 0.332251, 1.21593e-05, -2.20537e-06, 1.23577e-05
0.627995, -1.62766, 0.331642, -1.62767, 0.331644, 1.23978e-05, -2.47359e-06, 1.26421e-05
0.628995, -1.6247, 0.331027, -1.62472, 0.331029, 1.22786e-05, -2.11596e-06, 1.24595e-05
0.629995, -1.62175, 0.330403, -1.62176, 0.330405, 1.23978e-05, -2.20537e-06, 1.25924e-05
0.630995, -1.6188, 0.329771, -1.61881, 0.329773, 1.2517e-05, -2.02656e-06, 1.268e-05
0.631995, -1.61585, 0.329131, -1.61586, 0.329134, 1.26362e-05, -2.6226e-06, 1.29055e-05
0.632995, -1.61291, 0.328483, -1.61292, 0.328485, 1.26362e-05, -1.84774e-06, 1.27706e-05
0.633995, -1.60996, 0.327826, -1.60997, 0.327828, 1.28746e-05, -1.49012e-06, 1.29605e-05
0.634995, -1.60702, 0.327162, -1.60703, 0.327164, 1.26362e-05, -2.5928e-06, 1.28994e-05
0.635995, -1.60408, 0.326488, -1.60409, 0.32649, 1.28746e-05, -1.57952e-06, 1.29711e-05
0.636995, -1.60114, 0.325807, -1.60115, 0.325809, 1.28746e-05, -1.66893e-06, 1.29823e-05
0.637995, -1.5982, 0.325117, -1.59821, 0.32512, 1.26362e-05, -2.83122e-06, 1.29495e-05
0.638995, -1.59526, 0.32442, -1.59528, 0.324422, 1.28746e-05, -2.5332e-06, 1.31215e-05
0.639995, -1.59233, 0.323714, -1.59234, 0.323717, 1.28746e-05, -2.95043e-06, 1.32083e-05
0.640995, -1.5894, 0.322999, -1.58941, 0.323002, 1.3113e-05, -2.26498e-06, 1.33072e-05
0.641995, -1.58647, 0.322277, -1.58648, 0.322279, 1.33514e-05, -2.26498e-06, 1.35422e-05
0.642995, -1.58354, 0.321546, -1.58355, 0.321549, 1.3113e-05, -2.92063e-06, 1.34343e-05
0.643995, -1.58062, 0.320808, -1.58063, 0.32081, 1.33514e-05, -2.44379e-06, 1.35732e-05
0.644995, -1.57769, 0.320061, -1.57771, 0.320063, 1.33514e-05, -2.23517e-06, 1.35372e-05
0.645995, -1.57477, 0.319306, -1.57478, 0.319309, 1.35899e-05, -2.68221e-06, 1.3852e-05
0.646995, -1.57185, 0.318543, -1.57186, 0.318546, 1.33514e-05, -3.01003e-06, 1.36865e-05
0.647995, -1.56893, 0.317771, -1.56894, 0.317774, 1.35899e-05, -2.89083e-06, 1.38939e-05
0.648995, -1.56602, 0.316992, -1.56603, 0.316995, 1.35899e-05, -3.36766e-06, 1.40009e-05
0.649995, -1.5631, 0.316205, -1.56311, 0.316208, 1.33514e-05, -3.72529e-06, 1.38614e-05
0.650995, -1.56019, 0.315409, -1.5602, 0.315412, 1.35899e-05, -2.86102e-06, 1.38878e-05
0.651995, -1.55728, 0.314605, -1.55729, 0.314608, 1.37091e-05, -2.92063e-06, 1.40167e-05
0.652995, -1.55437, 0.313794, -1.55438, 0.313797, 1.35899e-05, -3.54648e-06, 1.4045e-05
0.653995, -1.55146, 0.312974, -1.55148, 0.312978, 1.34706e-05, -3.99351e-06, 1.40501e-05
0.654995, -1.54856, 0.312146, -1.54857, 0.312149, 1.35899e-05, -3.18885e-06, 1.3959e-05
0.655995, -1.54565, 0.31131, -1.54567, 0.311314, 1.35899e-05, -3.63588e-06, 1.40678e-05
0.656995, -1.54275, 0.310466, -1.54277, 0.310469, 1.35899e-05, -3.15905e-06, 1.39522e-05
0.657995, -1.53985, 0.309614, -1.53987, 0.309618, 1.35899e-05, -3.54648e-06, 1.4045e-05
0.658995, -1.53695, 0.308754, -1.53697, 0.308758, 1.37091e-05, -3.33786e-06, 1.41096e-05
0.659995, -1.53406, 0.307887, -1.53407, 0.307891, 1.38283e-05, -4.32134e-06, 1.44878e-05
0.660995, -1.53117, 0.307011, -1.53118, 0.307014, 1.38283e-05, -3.63588e-06, 1.42983e-05
0.661995, -1.52827, 0.306127, -1.52829, 0.306131, 1.38283e-05, -3.78489e-06, 1.43369e-05
0.662995, -1.52538, 0.305235, -1.5254, 0.305239, 1.38283e-05, -4.38094e-06, 1.45057e-05
0.663995, -1.52249, 0.304335, -1.52251, 0.304339, 1.39475e-05, -3.24845e-06, 1.43208e-05
0.664995, -1.51961, 0.303428, -1.51962, 0.303432, 1.38283e-05, -4.35114e-06, 1.44967e-05
0.665995, -1.51672, 0.302512, -1.51674, 0.302515, 1.38283e-05, -3.36766e-06, 1.42324e-05
0.666995, -1.51384, 0.301589, -1.51385, 0.301592, 1.38283e-05, -3.48687e-06, 1.42611e-05
0.667995, -1.51096, 0.300657, -1.51097, 0.300661, 1.39475e-05, -4.02331e-06, 1.45162e-05
0.668995, -1.50808, 0.299718, -1.5081, 0.299721, 1.40667e-05, -3.15905e-06, 1.44171e-05
0.669995, -1.5052, 0.298771, -1.50522, 0.298775, 1.38283e-05, -4.08292e-06, 1.44184e-05
0.670995, -1.50233, 0.297815, -1.50234, 0.297819, 1.39475e-05, -3.96371e-06, 1.44998e-05
0.671995, -1.49945, 0.296852, -1.49947, 0.296856, 1.40667e-05, -3.8147e-06, 1.45748e-05
0.672995, -1.49658, 0.295882, -1.4966, 0.295885, 1.40667e-05, -3.66569e-06, 1.45365e-05
0.673995, -1.49371, 0.294903, -1.49373, 0.294908, 1.39475e-05, -4.55976e-06, 1.46739e-05
0.674995, -1.49085, 0.293917, -1.49086, 0.293921, 1.40667e-05, -4.35114e-06, 1.47243e-05
0.675995, -1.48798, 0.292922, -1.48799, 0.292926, 1.40667e-05, -4.08292e-06, 1.46473e-05
0.676995, -1.48511, 0.29192, -1.48513, 0.291925, 1.39475e-05, -4.85778e-06, 1.47692e-05
0.677995, -1.48225, 0.29091, -1.48227, 0.290915, 1.40667e-05, -4.47035e-06, 1.47599e-05
0.678995, -1.47939, 0.289892, -1.47941, 0.289896, 1.43051e-05, -4.02331e-06, 1.48601e-05
0.679995, -1.47653, 0.288867, -1.47655, 0.288871, 1.41859e-05, -4.20213e-06, 1.47952e-05
0.680995, -1.47367, 0.287834, -1.47369, 0.287838, 1.41859e-05, -4.64916e-06, 1.49283e-05
0.681995, -1.47082, 0.286793, -1.47083, 0.286797, 1.43051e-05, -4.61936e-06, 1.50325e-05
0.682995, -1.46797, 0.285744, -1.46798, 0.285749, 1.43051e-05, -5.1856e-06, 1.5216e-05
0.683995, -1.46511, 0.284687, -1.46513, 0.284693, 1.40667e-05, -5.27501e-06, 1.50232e-05
0.684995, -1.46226, 0.283623, -1.46228, 0.283628, 1.44243e-05, -4.85778e-06, 1.52204e-05
0.685995, -1.45942, 0.282551, -1.45943, 0.282556, 1.44243e-05, -5.00679e-06, 1.52686e-05
0.686995, -1.45657, 0.281471, -1.45658, 0.281476, 1.43051e-05, -4.64916e-06, 1.50416e-05
0.687995, -1.45373, 0.280384, -1.45374, 0.280389, 1.43051e-05, -5.1856e-06, 1.5216e-05
0.688995, -1.45088, 0.279289, -1.4509, 0.279295, 1.44243e-05, -5.54323e-06, 1.54528e-05
0.689995, -1.44804, 0.278186, -1.44806, 0.278191, 1.44243e-05, -5.00679e-06, 1.52686e-05
0.690995, -1.4452, 0.277076, -1.44522, 0.277081, 1.43051e-05, -5.33462e-06, 1.52674e-05
0.691995, -1.44236, 0.275958, -1.44238, 0.275963, 1.43051e-05, -5.0962e-06, 1.51858e-05
0.692995, -1.43953, 0.274832, -1.43954, 0.274837, 1.44243e-05, -5.36442e-06, 1.53895e-05
0.693995, -1.4367, 0.273699, -1.43671, 0.273705, 1.44243e-05, -5.75185e-06, 1.55288e-05
0.694995, -1.43386, 0.272558, -1.43388, 0.272564, 1.43051e-05, -6.25849e-06, 1.56143e-05
0.695995, -1.43103, 0.271409, -1.43105, 0.271415, 1.43051e-05, -5.78165e-06, 1.54293e-05
0.696995, -1.4282, 0.270253, -1.42822, 0.270258, 1.45435e-05, -5.06639e-06, 1.54007e-05
0.697995, -1.42538, 0.269089, -1.42539, 0.269094, 1.46627e-05, -5.1558e-06, 1.55428e-05
0.698995, -1.42255, 0.267918, -1.42257, 0.267924, 1.46627e-05, -6.02007e-06, 1.58505e-05
0.699995, -1.41973, 0.266739, -1.41974, 0.266744, 1.45435e-05, -5.1558e-06, 1.54304e-05
0.700995, -1.41691, 0.265552, -1.41692, 0.265558, 1.45435e-05, -5.78165e-06, 1.56506e-05
0.701995, -1.41409, 0.264358, -1.4141, 0.264364, 1.45435e-05, -5.75185e-06, 1.56396e-05
0.702995, -1.41127, 0.263157, -1.41128, 0.263162, 1.46627e-05, -5.39422e-06, 1.56235e-05
0.703995, -1.40845, 0.261947, -1.40847, 0.261954, 1.46627e-05, -6.13928e-06, 1.58961e-05
0.704994, -1.40564, 0.260731, -1.40565, 0.260737, 1.4782e-05, -6.16908e-06, 1.60176e-05
0.705994, -1.40283, 0.259507, -1.40284, 0.259513, 1.49012e-05, -6.22869e-06, 1.61506e-05
0.706994, -1.40002, 0.258275, -1.40003, 0.258281, 1.49012e-05, -5.90086e-06, 1.6027e-05
0.707994, -1.39721, 0.257036, -1.39722, 0.257042, 1.4782e-05, -6.28829e-06, 1.60639e-05
0.708994, -1.3944, 0.255789, -1.39441, 0.255796, 1.49012e-05, -6.64592e-06, 1.6316e-05
0.709994, -1.39159, 0.254535, -1.39161, 0.254541, 1.49012e-05, -6.61612e-06, 1.63039e-05
0.710994, -1.38879, 0.253273, -1.3888, 0.253279, 1.4782e-05, -6.19888e-06, 1.60291e-05
0.711994, -1.38599, 0.252004, -1.386, 0.25201, 1.51396e-05, -6.4373e-06, 1.64513e-05
0.712994, -1.38319, 0.250727, -1.3832, 0.250734, 1.49012e-05, -6.61612e-06, 1.63039e-05
0.713994, -1.38039, 0.249444, -1.3804, 0.249451, 1.49012e-05, -7.06315e-06, 1.64904e-05
0.714994, -1.37759, 0.248152, -1.37761, 0.24816, 1.50204e-05, -7.43568e-06, 1.67601e-05
0.715994, -1.3748, 0.246853, -1.37481, 0.24686, 1.51396e-05, -6.27339e-06, 1.63879e-05
0.716994, -1.372, 0.245547, -1.37202, 0.245554, 1.49012e-05, -6.79493e-06, 1.63773e-05
0.717994, -1.36921, 0.244233, -1.36923, 0.24424, 1.51396e-05, -6.85453e-06, 1.6619e-05
0.718994, -1.36642, 0.242912, -1.36644, 0.24292, 1.50204e-05, -7.49528e-06, 1.67866e-05
0.719994, -1.36363, 0.241584, -1.36365, 0.241591, 1.51396e-05, -6.58631e-06, 1.65102e-05
0.720994, -1.36084, 0.240248, -1.36086, 0.240256, 1.50204e-05, -7.31647e-06, 1.67076e-05
0.721994, -1.35806, 0.238905, -1.35808, 0.238912, 1.52588e-05, -7.18236e-06, 1.68647e-05
0.722994, -1.35528, 0.237555, -1.35529, 0.237562, 1.50204e-05, -6.88434e-06, 1.65229e-05
0.723994, -1.3525, 0.236197, -1.35251, 0.236204, 1.51396e-05, -7.48038e-06, 1.68868e-05
0.724994, -1.34972, 0.234832, -1.34973, 0.234839, 1.50204e-05, -7.53999e-06, 1.68066e-05
0.725994, -1.34694, 0.233459, -1.34695, 0.233467, 1.51396e-05, -7.40588e-06, 1.68539e-05
0.726994, -1.34416, 0.23208, -1.34418, 0.232087, 1.52588e-05, -7.07805e-06, 1.68205e-05
0.727994, -1.34139, 0.230693, -1.3414, 0.230699, 1.52588e-05, -6.88434e-06, 1.67399e-05
0.728994, -1.33861, 0.229298, -1.33863, 0.229306, 1.52588e-05, -7.91252e-06, 1.71883e-05
0.729994, -1.33584, 0.227897, -1.33586, 0.227904, 1.52588e-05, -7.27177e-06, 1.69029e-05
0.730994, -1.33307, 0.226488, -1.33309, 0.226495, 1.54972e-05, -7.46548e-06, 1.72017e-05
0.731994, -1.3303, 0.225072, -1.33032, 0.225079, 1.5378e-05, -7.7635e-06, 1.72266e-05
0.732994, -1.32754, 0.223648, -1.32755, 0.223656, 1.54972e-05, -7.80821e-06, 1.73531e-05
0.733994, -1.32477, 0.222217, -1.32479, 0.222225, 1.5378e-05, -7.58469e-06, 1.71467e-05
0.734994, -1.32201, 0.22078, -1.32203, 0.220788, 1.54972e-05, -8.15094e-06, 1.751e-05
0.735994, -1.31925, 0.219335, -1.31926, 0.219342, 1.56164e-05, -7.7188e-06, 1.74199e-05
0.736994, -1.31649, 0.217882, -1.3165, 0.217891, 1.54972e-05, -8.40425e-06, 1.76294e-05
0.737994, -1.31373, 0.216423, -1.31375, 0.21643, 1.56164e-05, -7.7188e-06, 1.74199e-05
0.738994, -1.31098, 0.214956, -1.31099, 0.214965, 1.57356e-05, -8.49366e-06, 1.78816e-05
0.739994, -1.30822, 0.213482, -1.30824, 0.21349, 1.56164e-05, -8.24034e-06, 1.76572e-05
0.740994, -1.30547, 0.212001, -1.30548, 0.212009, 1.57356e-05, -8.35955e-06, 1.78183e-05
0.741994, -1.30272, 0.210513, -1.30273, 0.210521, 1.58548e-05, -7.77841e-06, 1.76601e-05
0.742994, -1.29997, 0.209017, -1.29998, 0.209026, 1.5974e-05, -8.27014e-06, 1.79879e-05
0.743994, -1.29722, 0.207515, -1.29724, 0.207523, 1.60933e-05, -8.38935e-06, 1.81487e-05
0.744994, -1.29447, 0.206005, -1.29449, 0.206013, 1.62125e-05, -7.77841e-06, 1.79819e-05
0.745994, -1.29173, 0.204489, -1.29174, 0.204497, 1.63317e-05, -8.56817e-06, 1.84428e-05
0.746994, -1.28899, 0.202965, -1.289, 0.202974, 1.62125e-05, -8.9705e-06, 1.85287e-05
0.747994, -1.28624, 0.201434, -1.28626, 0.201442, 1.63317e-05, -8.25524e-06, 1.82995e-05
0.748994, -1.2835, 0.199896, -1.28352, 0.199904, 1.62125e-05, -8.91089e-06, 1.84999e-05
0.749994, -1.28077, 0.19835, -1.28078, 0.198359, 1.63317e-05, -9.14931e-06, 1.87199e-05
0.750994, -1.27803, 0.196798, -1.27805, 0.196806, 1.64509e-05, -8.24034e-06, 1.83993e-05
0.751994, -1.2753, 0.195239, -1.27531, 0.195248, 1.64509e-05, -9.38773e-06, 1.8941e-05
0.752994, -1.27256, 0.193672, -1.27258, 0.193681, 1.64509e-05, -8.29995e-06, 1.84261e-05
0.753994, -1.26983, 0.192099, -1.26985, 0.192108, 1.64509e-05, -8.89599e-06, 1.87021e-05
0.754994, -1.2671, 0.190518, -1.26712, 0.190527, 1.64509e-05, -9.0301e-06, 1.87663e-05
0.755994, -1.26437, 0.188931, -1.26439, 0.18894, 1.64509e-05, -9.0301e-06, 1.87663e-05
0.756994, -1.26165, 0.187336, -1.26166, 0.187346, 1.65701e-05, -9.26852e-06, 1.89861e-05
0.757994, -1.25892, 0.185735, -1.25894, 0.185745, 1.64509e-05, -9.71556e-06, 1.91056e-05
0.758994, -1.2562, 0.184126, -1.25622, 0.184136, 1.63317e-05, -9.29832e-06, 1.87931e-05
0.759994, -1.25348, 0.182511, -1.25349, 0.18252, 1.65701e-05, -9.44734e-06, 1.90741e-05
0.760994, -1.25076, 0.180888, -1.25077, 0.180897, 1.68085e-05, -9.05991e-06, 1.90947e-05
0.761994, -1.24804, 0.179259, -1.24806, 0.179268, 1.68085e-05, -9.56655e-06, 1.93402e-05
0.762994, -1.24532, 0.177622, -1.24534, 0.177632, 1.64509e-05, -9.89437e-06, 1.91971e-05
0.763994, -1.24261, 0.175979, -1.24262, 0.175988, 1.68085e-05, -9.67085e-06, 1.9392e-05
0.764994, -1.23989, 0.174328, -1.23991, 0.174338, 1.68085e-05, -9.59635e-06, 1.9355e-05
0.765994, -1.23718, 0.172671, -1.2372, 0.17268, 1.68085e-05, -9.31323e-06, 1.92162e-05
0.766994, -1.23447, 0.171007, -1.23449, 0.171016, 1.68085e-05, -9.52184e-06, 1.93182e-05
0.767994, -1.23176, 0.169336, -1.23178, 0.169345, 1.66893e-05, -9.84967e-06, 1.93791e-05
0.768994, -1.22906, 0.167658, -1.22907, 0.167667, 1.70469e-05, -9.58145e-06, 1.95551e-05
0.769994, -1.22635, 0.165973, -1.22637, 0.165983, 1.65701e-05, -1.04904e-05, 1.96116e-05
0.770994, -1.22365, 0.164281, -1.22367, 0.164291, 1.68085e-05, -1.00583e-05, 1.95881e-05
0.771994, -1.22095, 0.162582, -1.22096, 0.162592, 1.66893e-05, -1.04308e-05, 1.96808e-05
0.772994, -1.21825, 0.160876, -1.21826, 0.160887, 1.69277e-05, -1.05351e-05, 1.99383e-05
0.773994, -1.21555, 0.159164, -1.21556, 0.159173, 1.71661e-05, -9.62615e-06, 1.96809e-05
0.774994, -1.21285, 0.157445, -1.21287, 0.157455, 1.68085e-05, -1.02073e-05, 1.96651e-05
0.775994, -1.21015, 0.155718, -1.21017, 0.155728, 1.69277e-05, -1.01328e-05, 1.97287e-05
0.776994, -1.20746, 0.153985, -1.20748, 0.153996, 1.69277e-05, -1.04606e-05, 1.9899e-05
0.777994, -1.20477, 0.152245, -1.20478, 0.152256, 1.70469e-05, -1.0103e-05, 1.98159e-05
0.778994, -1.20208, 0.150499, -1.20209, 0.150509, 1.69277e-05, -1.04755e-05, 1.99069e-05
0.779994, -1.19939, 0.148745, -1.1994, 0.148755, 1.71661e-05, -9.79006e-06, 1.97616e-05
0.780994, -1.1967, 0.146985, -1.19672, 0.146995, 1.72853e-05, -1.01924e-05, 2.00666e-05
0.781994, -1.19401, 0.145218, -1.19403, 0.145229, 1.69277e-05, -1.131e-05, 2.03584e-05
0.782993, -1.19133, 0.143444, -1.19135, 0.143454, 1.71661e-05, -1.02669e-05, 2.00021e-05
0.783993, -1.18865, 0.141663, -1.18866, 0.141674, 1.70469e-05, -1.09822e-05, 2.02782e-05
0.784993, -1.18596, 0.139876, -1.18598, 0.139887, 1.72853e-05, -1.09524e-05, 2.04631e-05
0.785993, -1.18328, 0.138082, -1.1833, 0.138093, 1.71661e-05, -1.08927e-05, 2.03305e-05
0.786993, -1.18061, 0.136281, -1.18062, 0.136292, 1.70469e-05, -1.11312e-05, 2.03593e-05
0.787993, -1.17793, 0.134473, -1.17795, 0.134484, 1.70469e-05, -1.09673e-05, 2.02701e-05
0.788993, -1.17525, 0.132659, -1.17527, 0.13267, 1.74046e-05, -1.14441e-05, 2.08299e-05
0.789993, -1.17258, 0.130838, -1.1726, 0.130849, 1.71661e-05, -1.11312e-05, 2.04592e-05
0.790993, -1.16991, 0.12901, -1.16993, 0.129021, 1.72853e-05, -1.10865e-05, 2.05352e-05
0.791993, -1.16724, 0.127176, -1.16725, 0.127187, 1.75238e-05, -1.16676e-05, 2.10527e-05
0.792993, -1.16457, 0.125334, -1.16459, 0.125346, 1.74046e-05, -1.14292e-05, 2.08217e-05
0.793993, -1.1619, 0.123487, -1.16192, 0.123498, 1.72853e-05, -1.14441e-05, 2.07304e-05
0.794993, -1.15924, 0.121632, -1.15925, 0.121644, 1.75238e-05, -1.16974e-05, 2.10692e-05
0.795993, -1.15657, 0.119771, -1.15659, 0.119783, 1.74046e-05, -1.18166e-05, 2.10369e-05
0.796993, -1.15391, 0.117903, -1.15393, 0.117915, 1.71661e-05, -1.18017e-05, 2.08316e-05
0.797993, -1.15125, 0.116028, -1.15126, 0.11604, 1.72853e-05, -1.19954e-05, 2.10398e-05
0.798993, -1.14859, 0.114147, -1.14861, 0.114159, 1.75238e-05, -1.20327e-05, 2.12572e-05
0.799993, -1.14593, 0.112259, -1.14595, 0.112272, 1.71661e-05, -1.26213e-05, 2.13066e-05
0.800993, -1.14327, 0.110365, -1.14329, 0.110376, 1.72853e-05, -1.12504e-05, 2.06241e-05
0.801993, -1.14062, 0.108464, -1.14064, 0.108476, 1.75238e-05, -1.22041e-05, 2.13547e-05
0.802993, -1.13796, 0.106556, -1.13798, 0.106569, 1.7643e-05, -1.22488e-05, 2.1478e-05
0.803993, -1.13531, 0.104642, -1.13533, 0.104654, 1.74046e-05, -1.20923e-05, 2.1193e-05
0.804993, -1.13266, 0.102721, -1.13268, 0.102733, 1.77622e-05, -1.20848e-05, 2.14834e-05
0.805993, -1.13001, 0.100794, -1.13003, 0.100806, 1.77622e-05, -1.18613e-05, 2.13585e-05
0.806993, -1.12737, 0.0988599, -1.12738, 0.0988721, 1.7643e-05, -1.21295e-05, 2.14103e-05
0.807993, -1.12472, 0.0969194, -1.12474, 0.0969312, 1.7643e-05, -1.18017e-05, 2.12263e-05
0.808993, -1.12208, 0.0949723, -1.12209, 0.094985, 1.7643e-05, -1.2666e-05, 2.17187e-05
0.809993, -1.11943, 0.0930187, -1.11945, 0.0930313, 1.77622e-05, -1.25617e-05, 2.17553e-05
0.810993, -1.11679, 0.0910586, -1.11681, 0.0910718, 1.77622e-05, -1.32695e-05, 2.21715e-05
0.811993, -1.11415, 0.0890919, -1.11417, 0.0891045, 1.7643e-05, -1.26362e-05, 2.17013e-05
0.812993, -1.11151, 0.0871187, -1.11153, 0.0871311, 1.77622e-05, -1.2435e-05, 2.16824e-05
0.813993, -1.10888, 0.085139, -1.1089, 0.0851524, 1.77622e-05, -1.33812e-05, 2.22385e-05
0.814993, -1.10624, 0.0831528, -1.10626, 0.0831658, 1.7643e-05, -1.29566e-05, 2.18894e-05
0.815993, -1.10361, 0.0811601, -1.10363, 0.0811738, 1.78814e-05, -1.36569e-05, 2.25001e-05
0.816993, -1.10098, 0.079161, -1.10099, 0.0791743, 1.7643e-05, -1.33291e-05, 2.2112e-05
0.817993, -1.09835, 0.0771553, -1.09836, 0.0771683, 1.80006e-05, -1.30385e-05, 2.22267e-05
0.818993, -1.09572, 0.0751432, -1.09574, 0.075156, 1.80006e-05, -1.27777e-05, 2.20747e-05
0.819993, -1.09309, 0.0731246, -1.09311, 0.0731382, 1.77622e-05, -1.36122e-05, 2.23783e-05
0.820993, -1.09046, 0.0710996, -1.09048, 0.071113, 1.78814e-05, -1.33812e-05, 2.23339e-05
0.821993, -1.08784, 0.0690682, -1.08786, 0.069082, 1.80006e-05, -1.38655e-05, 2.27217e-05
0.822993, -1.08522, 0.0670303, -1.08523, 0.0670443, 1.80006e-05, -1.39847e-05, 2.27946e-05
0.823993, -1.08259, 0.064986, -1.08261, 0.0649997, 1.80006e-05, -1.37314e-05, 2.26401e-05
0.824993, -1.07997, 0.0629352, -1.07999, 0.0629487, 1.81198e-05, -1.34557e-05, 2.25696e-05
0.825993, -1.07736, 0.0608781, -1.07737, 0.0608913, 1.81198e-05, -1.31465e-05, 2.23866e-05
0.826993, -1.07474, 0.0588146, -1.07476, 0.0588292, 1.81198e-05, -1.45845e-05, 2.32602e-05
0.827993, -1.07212, 0.0567447, -1.07214, 0.0567582, 1.8239e-05, -1.34706e-05, 2.26742e-05
0.828993, -1.06951, 0.0546684, -1.06953, 0.0546821, 1.81198e-05, -1.37277e-05, 2.27327e-05
0.829993, -1.0669, 0.0525858, -1.06691, 0.0526, 1.8239e-05, -1.42753e-05, 2.31613e-05
0.830993, -1.06428, 0.0504967, -1.0643, 0.0505111, 1.8239e-05, -1.43908e-05, 2.32327e-05
0.831993, -1.06168, 0.0484014, -1.06169, 0.0484158, 1.80006e-05, -1.44243e-05, 2.30669e-05
0.832993, -1.05907, 0.0462996, -1.05909, 0.046314, 1.83582e-05, -1.43647e-05, 2.33103e-05
0.833993, -1.05646, 0.0441916, -1.05648, 0.0442061, 1.8239e-05, -1.45622e-05, 2.33392e-05
0.834993, -1.05385, 0.0420772, -1.05387, 0.0420915, 1.83582e-05, -1.42939e-05, 2.32667e-05
0.835993, -1.05125, 0.0399565, -1.05127, 0.0399711, 1.81198e-05, -1.46218e-05, 2.32835e-05
0.836993, -1.04865, 0.0378295, -1.04867, 0.0378439, 1.83582e-05, -1.4469e-05, 2.33747e-05
0.837993, -1.04605, 0.0356962, -1.04607, 0.0357107, 1.83582e-05, -1.45361e-05, 2.34163e-05
0.838993, -1.04345, 0.0335565, -1.04347, 0.0335717, 1.84774e-05, -1.51768e-05, 2.39113e-05
0.839993, -1.04085, 0.0314106, -1.04087, 0.0314249, 1.85966e-05, -1.42381e-05, 2.34213e-05
0.840993, -1.03825, 0.0292585, -1.03827, 0.0292734, 1.87159e-05, -1.49272e-05, 2.39396e-05
0.841993, -1.03566, 0.0271, -1.03568, 0.0271151, 1.84774e-05, -1.50912e-05, 2.3857e-05
0.842993, -1.03307, 0.0249353, -1.03308, 0.0249497, 1.87159e-05, -1.43629e-05, 2.35918e-05
0.843993, -1.03047, 0.0227643, -1.03049, 0.0227803, 1.84774e-05, -1.59536e-05, 2.44117e-05
0.844993, -1.02788, 0.0205871, -1.0279, 0.020602, 1.87159e-05, -1.4849e-05, 2.38909e-05
0.845993, -1.02529, 0.0184037, -1.02531, 0.0184187, 1.87159e-05, -1.49738e-05, 2.39687e-05
0.846993, -1.02271, 0.016214, -1.02272, 0.0162296, 1.85966e-05, -1.56034e-05, 2.42755e-05
0.847993, -1.02012, 0.0140181, -1.02014, 0.0140338, 1.84774e-05, -1.56583e-05, 2.42198e-05
0.848993, -1.01753, 0.011816, -1.01755, 0.0118312, 1.85966e-05, -1.51293e-05, 2.39736e-05
0.849993, -1.01495, 0.00960773, -1.01497, 0.00962281, 1.87159e-05, -1.50818e-05, 2.40363e-05
0.850993, -1.01237, 0.00739323, -1.01239, 0.00740838, 1.88351e-05, -1.51489e-05, 2.41712e-05
0.851993, -1.00979, 0.00517255, -1.00981, 0.00518858, 1.87159e-05, -1.60383e-05, 2.46477e-05
0.852993, -1.00721, 0.00294568, -1.00723, 0.00296092, 1.88351e-05, -1.52383e-05, 2.42274e-05
0.853993, -1.00463, 0.000712648, -1.00465, 0.00072825, 1.89543e-05, -1.56017e-05, 2.45495e-05
0.854993, -1.00206, -0.00152655, -1.00208, -0.0015105, 1.90735e-05, -1.60469e-05, 2.49259e-05
0.855993, -0.999481, -0.0037719, -0.999501, -0.00375605, 1.91331e-05, -1.58511e-05, 2.48462e-05
0.856993, -0.996908, -0.00602339, -0.996927, -0.00600731, 1.89543e-05, -1.60784e-05, 2.48551e-05
0.857993, -0.994336, -0.00828102, -0.994355, -0.00826538, 1.90139e-05, -1.56481e-05, 2.4625e-05
0.858993, -0.991766, -0.0105448, -0.991785, -0.0105288, 1.88351e-05, -1.59824e-05, 2.47022e-05
0.859993, -0.989197, -0.0128147, -0.989216, -0.012798, 1.91331e-05, -1.67154e-05, 2.54063e-05
0.860992, -0.986629, -0.0150907, -0.986648, -0.0150743, 1.89543e-05, -1.6409e-05, 2.50703e-05
0.861992, -0.984063, -0.0173728, -0.984082, -0.0173566, 1.90139e-05, -1.61268e-05, 2.49319e-05
0.862992, -0.981498, -0.019661, -0.981517, -0.0196437, 1.88947e-05, -1.72928e-05, 2.56135e-05
0.863992, -0.978935, -0.0219552, -0.978954, -0.0219393, 1.92523e-05, -1.59629e-05, 2.50093e-05
