time, x, y, aX, aY, DX, DY, Error
0.559996, -1.83478, 0.347137, -1.83328, 0.353335, -0.00150144, -0.0061976, 0.00637688
0.560996, -1.83169, 0.347103, -1.83018, 0.353313, -0.0015049, -0.00620973, 0.00638948
0.561996, -1.8286, 0.34706, -1.82709, 0.353281, -0.00150812, -0.00622058, 0.00640078
0.562996, -1.82552, 0.347008, -1.824, 0.35324, -0.00151157, -0.00623193, 0.00641263
0.563996, -1.82243, 0.346947, -1.82092, 0.35319, -0.00151503, -0.00624308, 0.00642428
0.564996, -1.81935, 0.346876, -1.81783, 0.353131, -0.00151849, -0.0062547, 0.00643639
0.565996, -1.81627, 0.346797, -1.81475, 0.353063, -0.00152194, -0.00626573, 0.00644792
0.566996, -1.8132, 0.346709, -1.81167, 0.352985, -0.0015254, -0.00627649, 0.00645919
0.567996, -1.81012, 0.346611, -1.80859, 0.352899, -0.0015291, -0.00628805, 0.0064713
0.568996, -1.80705, 0.346505, -1.80552, 0.352805, -0.00153255, -0.00630006, 0.00648379
0.569996, -1.80398, 0.34639, -1.80244, 0.352701, -0.00153649, -0.00631106, 0.0064954
0.570996, -1.80091, 0.346265, -1.79937, 0.352587, -0.00153995, -0.00632176, 0.00650662
0.571996, -1.79785, 0.346132, -1.7963, 0.352465, -0.00154364, -0.00633284, 0.00651826
0.572996, -1.79478, 0.345989, -1.79324, 0.352334, -0.00154757, -0.00634432, 0.00653034
0.573996, -1.79172, 0.345838, -1.79017, 0.352193, -0.00155127, -0.00635546, 0.00654205
0.574996, -1.78866, 0.345678, -1.78711, 0.352044, -0.00155509, -0.00636661, 0.00655378
0.575996, -1.78561, 0.345509, -1.78405, 0.351887, -0.00155902, -0.00637811, 0.00656589
0.576996, -1.78255, 0.34533, -1.78099, 0.35172, -0.00156283, -0.00638923, 0.00657759
0.577996, -1.7795, 0.345143, -1.77793, 0.351543, -0.00156605, -0.00639996, 0.00658878
0.578996, -1.77645, 0.344947, -1.77488, 0.351359, -0.00156987, -0.00641173, 0.00660112
0.579996, -1.7734, 0.344743, -1.77182, 0.351166, -0.00157356, -0.00642309, 0.00661303
0.580996, -1.77035, 0.344529, -1.76877, 0.350963, -0.0015769, -0.00643402, 0.00662444
0.581996, -1.7673, 0.344306, -1.76572, 0.350751, -0.00158036, -0.00644487, 0.0066358
0.582996, -1.76426, 0.344075, -1.76268, 0.350531, -0.00158393, -0.00645599, 0.00664745
0.583996, -1.76122, 0.343835, -1.75963, 0.350303, -0.00158739, -0.00646809, 0.00666003
0.584996, -1.75818, 0.343586, -1.75659, 0.350064, -0.00159049, -0.00647828, 0.00667066
0.585996, -1.75514, 0.343328, -1.75355, 0.349818, -0.00159395, -0.00649014, 0.00668301
0.586996, -1.75211, 0.343061, -1.75051, 0.349562, -0.00159729, -0.00650114, 0.00669448
0.587996, -1.74908, 0.342785, -1.74747, 0.349298, -0.0016005, -0.00651234, 0.00670613
0.588996, -1.74604, 0.342501, -1.74444, 0.349024, -0.00160384, -0.00652304, 0.00671732
0.589996, -1.74302, 0.342208, -1.74141, 0.348743, -0.0016073, -0.00653499, 0.00672975
0.590996, -1.73999, 0.341906, -1.73838, 0.348452, -0.00161016, -0.00654534, 0.00674048
0.591996, -1.73696, 0.341596, -1.73535, 0.348152, -0.00161362, -0.00655618, 0.00675184
0.592996, -1.73394, 0.341276, -1.73232, 0.347845, -0.00161695, -0.00656825, 0.00676435
0.593996, -1.73092, 0.340948, -1.7293, 0.347528, -0.00162017, -0.0065794, 0.00677595
0.594996, -1.7279, 0.340612, -1.72628, 0.347202, -0.00162327, -0.00659031, 0.00678728
0.595996, -1.72488, 0.340266, -1.72326, 0.346867, -0.00162625, -0.00660098, 0.00679835
0.596996, -1.72187, 0.339912, -1.72024, 0.346524, -0.00162935, -0.00661212, 0.00680992
0.597996, -1.71886, 0.339549, -1.71722, 0.346173, -0.00163281, -0.00662372, 0.006822
0.598996, -1.71585, 0.339178, -1.71421, 0.345813, -0.00163615, -0.00663468, 0.00683345
0.599996, -1.71284, 0.338798, -1.7112, 0.345444, -0.00163937, -0.00664607, 0.00684527
0.600996, -1.70983, 0.338409, -1.70819, 0.345066, -0.00164247, -0.00665715, 0.00685678
0.601996, -1.70683, 0.338012, -1.70518, 0.344679, -0.00164545, -0.00666758, 0.00686762
0.602996, -1.70382, 0.337606, -1.70217, 0.344285, -0.00164902, -0.00667876, 0.00687932
0.603996, -1.70082, 0.337191, -1.69917, 0.343881, -0.00165224, -0.00669032, 0.00689132
0.604996, -1.69782, 0.336768, -1.69617, 0.34347, -0.00165558, -0.00670153, 0.006903
0.605996, -1.69483, 0.336336, -1.69317, 0.343049, -0.00165904, -0.00671238, 0.00691436
0.606996, -1.69183, 0.335896, -1.69017, 0.342619, -0.00166214, -0.00672358, 0.00692598
0.607996, -1.68884, 0.335447, -1.68717, 0.342182, -0.00166583, -0.00673512, 0.00693807
0.608996, -1.68585, 0.334989, -1.68418, 0.341735, -0.00166917, -0.0067459, 0.00694934
0.609996, -1.68286, 0.334523, -1.68119, 0.34128, -0.00167263, -0.00675666, 0.00696062
0.610996, -1.67987, 0.334049, -1.6782, 0.340817, -0.0016762, -0.00676844, 0.0069729
0.611996, -1.67689, 0.333566, -1.67521, 0.340345, -0.00167942, -0.00677907, 0.006984
0.612996, -1.67391, 0.333074, -1.67222, 0.339865, -0.00168324, -0.00679034, 0.00699586
0.613996, -1.67093, 0.332574, -1.66924, 0.339375, -0.00168669, -0.00680116, 0.00700719
0.614996, -1.66795, 0.332066, -1.66626, 0.338878, -0.00169051, -0.00681224, 0.00701887
0.615996, -1.66497, 0.331549, -1.66328, 0.338372, -0.00169444, -0.00682321, 0.00703046
0.616996, -1.662, 0.331023, -1.6603, 0.337857, -0.00169802, -0.00683406, 0.00704185
0.617996, -1.65903, 0.330489, -1.65732, 0.337335, -0.00170195, -0.00684583, 0.00705422
0.618996, -1.65606, 0.329947, -1.65435, 0.336803, -0.00170565, -0.00685638, 0.00706535
0.619996, -1.65309, 0.329396, -1.65138, 0.336264, -0.00170934, -0.0068675, 0.00707703
0.620996, -1.65012, 0.328837, -1.64841, 0.335716, -0.00171304, -0.00687879, 0.00708889
0.621996, -1.64716, 0.328269, -1.64544, 0.335159, -0.00171673, -0.00688955, 0.00710022
0.622996, -1.64419, 0.327693, -1.64247, 0.334594, -0.00172019, -0.00690085, 0.00711201
0.623996, -1.64123, 0.327109, -1.63951, 0.33402, -0.00172389, -0.00691122, 0.00712297
0.624996, -1.63827, 0.326516, -1.63655, 0.333439, -0.0017271, -0.00692245, 0.00713465
0.625996, -1.63532, 0.325915, -1.63359, 0.332849, -0.00173056, -0.00693381, 0.00714651
0.626996, -1.63236, 0.325306, -1.63063, 0.332251, -0.00173426, -0.00694492, 0.00715819
0.627995, -1.62941, 0.324688, -1.62767, 0.331644, -0.00173748, -0.00695616, 0.00716987
0.628995, -1.62646, 0.324062, -1.62472, 0.331029, -0.00174093, -0.00696677, 0.007181
0.629995, -1.62351, 0.323428, -1.62176, 0.330405, -0.00174415, -0.00697783, 0.0071925
0.630995, -1.62056, 0.322785, -1.61881, 0.329773, -0.00174737, -0.00698861, 0.00720375
0.631995, -1.61762, 0.322134, -1.61586, 0.329134, -0.00175059, -0.00700018, 0.00721575
0.632995, -1.61467, 0.321475, -1.61292, 0.328485, -0.00175381, -0.00701037, 0.00722642
0.633995, -1.61173, 0.320807, -1.60997, 0.327828, -0.00175679, -0.00702095, 0.00723741
0.634995, -1.60879, 0.320131, -1.60703, 0.327164, -0.00176024, -0.00703299, 0.00724992
0.635995, -1.60585, 0.319447, -1.60409, 0.32649, -0.00176322, -0.00704291, 0.00726028
0.636995, -1.60292, 0.318755, -1.60115, 0.325809, -0.00176644, -0.00705391, 0.00727173
0.637995, -1.59998, 0.318054, -1.59821, 0.32512, -0.0017699, -0.00706598, 0.00728427
0.638995, -1.59705, 0.317346, -1.59528, 0.324422, -0.00177288, -0.00707662, 0.00729532
0.639995, -1.59412, 0.316629, -1.59234, 0.323717, -0.0017761, -0.00708795, 0.00730709
0.640995, -1.59119, 0.315904, -1.58941, 0.323002, -0.00177908, -0.00709817, 0.00731773
0.641995, -1.58826, 0.31517, -1.58648, 0.322279, -0.00178206, -0.00710908, 0.00732903
0.642995, -1.58534, 0.314429, -1.58355, 0.321549, -0.00178552, -0.00712064, 0.00734109
0.643995, -1.58242, 0.313679, -1.58063, 0.32081, -0.0017885, -0.00713107, 0.00735193
0.644995, -1.5795, 0.312921, -1.57771, 0.320063, -0.00179172, -0.00714177, 0.00736309
0.645995, -1.57658, 0.312155, -1.57478, 0.319309, -0.0017947, -0.00715309, 0.0073748
0.646995, -1.57366, 0.311381, -1.57186, 0.318546, -0.00179815, -0.00716433, 0.00738654
0.647995, -1.57075, 0.310599, -1.56894, 0.317774, -0.00180113, -0.00717509, 0.0073977
0.648995, -1.56783, 0.309809, -1.56603, 0.316995, -0.00180435, -0.00718644, 0.0074095
0.649995, -1.56492, 0.309011, -1.56311, 0.316208, -0.00180781, -0.00719768, 0.00742124
0.650995, -1.56201, 0.308204, -1.5602, 0.315412, -0.00181079, -0.00720769, 0.00743167
0.651995, -1.55911, 0.30739, -1.55729, 0.314608, -0.00181401, -0.00721863, 0.00744307
0.652995, -1.5562, 0.306567, -1.55438, 0.313797, -0.00181746, -0.00723013, 0.00745507
0.653995, -1.5533, 0.305736, -1.55148, 0.312978, -0.00182092, -0.00724146, 0.00746689
0.654995, -1.55039, 0.304898, -1.54857, 0.312149, -0.00182414, -0.00725153, 0.00747745
0.655995, -1.54749, 0.304051, -1.54567, 0.311314, -0.0018276, -0.00726283, 0.00748924
0.656995, -1.5446, 0.303196, -1.54277, 0.310469, -0.00183105, -0.0072732, 0.00750014
0.657995, -1.5417, 0.302333, -1.53987, 0.309618, -0.00183451, -0.00728443, 0.00751188
0.658995, -1.53881, 0.301463, -1.53697, 0.308758, -0.00183797, -0.00729507, 0.00752304
0.659995, -1.53591, 0.300584, -1.53407, 0.307891, -0.00184143, -0.0073069, 0.00753536
0.660995, -1.53302, 0.299697, -1.53118, 0.307014, -0.00184512, -0.00731707, 0.00754612
0.661995, -1.53014, 0.298803, -1.52829, 0.306131, -0.00184882, -0.00732803, 0.00755766
0.662995, -1.52725, 0.2979, -1.5254, 0.305239, -0.00185251, -0.00733945, 0.00756963
0.663995, -1.52437, 0.296989, -1.52251, 0.304339, -0.00185621, -0.00734916, 0.00757995
0.664995, -1.52148, 0.296071, -1.51962, 0.303432, -0.00186002, -0.00736108, 0.00759245
0.665995, -1.5186, 0.295144, -1.51674, 0.302515, -0.00186372, -0.00737092, 0.00760289
0.666995, -1.51572, 0.29421, -1.51385, 0.301592, -0.00186729, -0.00738189, 0.0076144
0.667995, -1.51284, 0.293268, -1.51097, 0.300661, -0.00187075, -0.00739324, 0.00762625
0.668995, -1.50997, 0.292318, -1.5081, 0.299721, -0.00187409, -0.00740319, 0.00763672
0.669995, -1.5071, 0.29136, -1.50522, 0.298775, -0.00187778, -0.00741494, 0.00764901
0.670995, -1.50422, 0.290394, -1.50234, 0.297819, -0.00188112, -0.00742561, 0.00766017
0.671995, -1.50135, 0.28942, -1.49947, 0.296856, -0.00188434, -0.00743628, 0.00767131
0.672995, -1.49848, 0.288438, -1.4966, 0.295885, -0.00188768, -0.00744691, 0.00768244
0.673995, -1.49562, 0.287449, -1.49373, 0.294908, -0.00189114, -0.0074586, 0.00769461
0.674995, -1.49275, 0.286452, -1.49086, 0.293921, -0.00189424, -0.00746918, 0.00770563
0.675995, -1.48989, 0.285447, -1.48799, 0.292926, -0.00189745, -0.0074797, 0.00771662
0.676995, -1.48703, 0.284434, -1.48513, 0.291925, -0.00190079, -0.00749123, 0.00772862
0.677995, -1.48417, 0.283413, -1.48227, 0.290915, -0.00190377, -0.00750163, 0.00773943
0.678995, -1.48131, 0.282385, -1.47941, 0.289896, -0.00190663, -0.00751194, 0.00775013
0.679995, -1.47846, 0.281348, -1.47655, 0.288871, -0.00190985, -0.00752288, 0.00776153
0.680995, -1.4756, 0.280304, -1.47369, 0.287838, -0.00191295, -0.00753409, 0.00777315
0.681995, -1.47275, 0.279252, -1.47083, 0.286797, -0.00191593, -0.00754482, 0.00778428
0.682995, -1.4699, 0.278193, -1.46798, 0.285749, -0.00191903, -0.00755614, 0.00779602
0.683995, -1.46705, 0.277126, -1.46513, 0.284693, -0.00192225, -0.00756699, 0.00780733
0.684995, -1.4642, 0.276051, -1.46228, 0.283628, -0.00192487, -0.00757733, 0.007818
0.685995, -1.46136, 0.274968, -1.45943, 0.282556, -0.00192785, -0.00758824, 0.0078293
0.686995, -1.45851, 0.273878, -1.45658, 0.281476, -0.00193095, -0.00759864, 0.00784015
0.687995, -1.45567, 0.272779, -1.45374, 0.280389, -0.00193393, -0.00760993, 0.00785183
0.688995, -1.45283, 0.271674, -1.4509, 0.279295, -0.00193679, -0.00762105, 0.00786331
0.689995, -1.45, 0.27056, -1.44806, 0.278191, -0.00193977, -0.00763124, 0.00787392
0.690995, -1.44716, 0.269439, -1.44522, 0.277081, -0.00194287, -0.0076423, 0.0078854
0.691995, -1.44432, 0.26831, -1.44238, 0.275963, -0.00194585, -0.00765279, 0.0078963
0.692995, -1.44149, 0.267174, -1.43954, 0.274837, -0.00194871, -0.00766376, 0.00790763
0.693995, -1.43866, 0.26603, -1.43671, 0.273705, -0.00195169, -0.00767484, 0.00791911
0.694995, -1.43583, 0.264878, -1.43388, 0.272564, -0.00195479, -0.00768605, 0.00793074
0.695995, -1.433, 0.263719, -1.43105, 0.271415, -0.00195777, -0.00769627, 0.00794138
0.696995, -1.43018, 0.262552, -1.42822, 0.270258, -0.00196064, -0.00770622, 0.00795173
0.697995, -1.42736, 0.261377, -1.42539, 0.269094, -0.00196362, -0.00771698, 0.00796289
0.698995, -1.42453, 0.260195, -1.42257, 0.267924, -0.00196671, -0.00772852, 0.00797483
0.699995, -1.42171, 0.259006, -1.41974, 0.266744, -0.00196993, -0.00773832, 0.00798513
0.700995, -1.4189, 0.257809, -1.41692, 0.265558, -0.00197303, -0.00774962, 0.00799684
0.701995, -1.41608, 0.256604, -1.4141, 0.264364, -0.00197625, -0.00776023, 0.00800791
0.702995, -1.41326, 0.255392, -1.41128, 0.263162, -0.00197935, -0.00777051, 0.00801864
0.703995, -1.41045, 0.254172, -1.40847, 0.261954, -0.00198257, -0.00778189, 0.00803047
0.704994, -1.40764, 0.252944, -1.40565, 0.260737, -0.00198567, -0.00779256, 0.00804157
0.705994, -1.40483, 0.25171, -1.40284, 0.259513, -0.00198889, -0.00780323, 0.00805271
0.706994, -1.40202, 0.250467, -1.40003, 0.258281, -0.00199223, -0.00781354, 0.00806352
0.707994, -1.39922, 0.249217, -1.39722, 0.257042, -0.00199568, -0.00782456, 0.00807505
0.708994, -1.39641, 0.24796, -1.39441, 0.255796, -0.00199902, -0.00783554, 0.00808651
0.709994, -1.39361, 0.246695, -1.39161, 0.254541, -0.00200248, -0.00784612, 0.00809762
0.710994, -1.39081, 0.245423, -1.3888, 0.253279, -0.00200605, -0.00785629, 0.00810837
0.711994, -1.38801, 0.244143, -1.386, 0.25201, -0.00200927, -0.00786713, 0.00811966
0.712994, -1.38521, 0.242856, -1.3832, 0.250734, -0.00201309, -0.00787789, 0.00813103
0.713994, -1.38242, 0.241562, -1.3804, 0.249451, -0.00201678, -0.00788893, 0.00814264
0.714994, -1.37963, 0.24026, -1.37761, 0.24816, -0.00202024, -0.00789988, 0.00815411
0.715994, -1.37683, 0.23895, -1.37481, 0.24686, -0.0020237, -0.0079093, 0.00816409
0.716994, -1.37404, 0.237633, -1.37202, 0.245554, -0.00202739, -0.0079204, 0.00817576
0.717994, -1.37126, 0.236309, -1.36923, 0.24424, -0.00203061, -0.00793102, 0.00818685
0.718994, -1.36847, 0.234978, -1.36644, 0.24292, -0.00203407, -0.00794223, 0.00819856
0.719994, -1.36568, 0.233639, -1.36365, 0.241591, -0.00203729, -0.00795187, 0.0082087
0.720994, -1.3629, 0.232292, -1.36086, 0.240256, -0.00204074, -0.00796315, 0.00822049
0.721994, -1.36012, 0.230939, -1.35808, 0.238912, -0.00204372, -0.00797355, 0.0082313
0.722994, -1.35734, 0.229578, -1.35529, 0.237562, -0.00204718, -0.00798379, 0.00824208
0.723994, -1.35456, 0.228209, -1.35251, 0.236204, -0.00205016, -0.00799492, 0.0082536
0.724994, -1.35178, 0.226834, -1.34973, 0.234839, -0.00205338, -0.0080055, 0.00826465
0.725994, -1.34901, 0.225451, -1.34695, 0.233467, -0.00205636, -0.00801589, 0.00827545
0.726994, -1.34624, 0.224061, -1.34418, 0.232087, -0.00205934, -0.00802606, 0.00828605
0.727994, -1.34346, 0.222663, -1.3414, 0.230699, -0.00206232, -0.00803639, 0.00829679
0.728994, -1.34069, 0.221258, -1.33863, 0.229306, -0.0020653, -0.00804792, 0.0083087
0.729994, -1.33792, 0.219846, -1.33586, 0.227904, -0.00206828, -0.00805779, 0.008319
0.730994, -1.33516, 0.218427, -1.33309, 0.226495, -0.00207102, -0.00806849, 0.00833004
0.731994, -1.33239, 0.217, -1.33032, 0.225079, -0.002074, -0.00807929, 0.00834125
0.732994, -1.32963, 0.215566, -1.32755, 0.223656, -0.00207675, -0.00808983, 0.00835213
0.733994, -1.32687, 0.214125, -1.32479, 0.222225, -0.00207973, -0.00810009, 0.00836282
0.734994, -1.32411, 0.212677, -1.32203, 0.220788, -0.00208247, -0.00811115, 0.00837421
0.735994, -1.32135, 0.211221, -1.31926, 0.219342, -0.00208521, -0.00812119, 0.00838462
0.736994, -1.31859, 0.209758, -1.3165, 0.217891, -0.00208819, -0.00813237, 0.00839619
0.737994, -1.31584, 0.208288, -1.31375, 0.21643, -0.00209093, -0.00814216, 0.00840635
0.738994, -1.31308, 0.206811, -1.31099, 0.214965, -0.00209367, -0.00815341, 0.00841793
0.739994, -1.31033, 0.205327, -1.30824, 0.21349, -0.00209665, -0.00816362, 0.00842856
0.740994, -1.30758, 0.203835, -1.30548, 0.212009, -0.00209939, -0.0081742, 0.00843949
0.741994, -1.30483, 0.202337, -1.30273, 0.210521, -0.00210214, -0.00818406, 0.00844972
0.742994, -1.30209, 0.200831, -1.29998, 0.209026, -0.00210488, -0.008195, 0.008461
0.743994, -1.29934, 0.199318, -1.29724, 0.207523, -0.00210762, -0.00820556, 0.00847191
0.744994, -1.2966, 0.197798, -1.29449, 0.206013, -0.00211036, -0.0082154, 0.00848212
0.745994, -1.29386, 0.19627, -1.29174, 0.204497, -0.0021131, -0.00822663, 0.00849369
0.746994, -1.29112, 0.194736, -1.289, 0.202974, -0.00211608, -0.00823747, 0.00850492
0.747994, -1.28838, 0.193195, -1.28626, 0.201442, -0.00211883, -0.00824718, 0.00851501
0.748994, -1.28564, 0.191646, -1.28352, 0.199904, -0.00212181, -0.00825827, 0.00852649
0.749994, -1.28291, 0.190091, -1.28078, 0.198359, -0.00212455, -0.00826892, 0.00853749
0.750994, -1.28017, 0.188528, -1.27805, 0.196806, -0.00212729, -0.00827843, 0.00854738
0.751994, -1.27744, 0.186958, -1.27531, 0.195248, -0.00213027, -0.00828999, 0.00855932
0.752994, -1.27471, 0.185381, -1.27258, 0.193681, -0.00213325, -0.00829931, 0.00856909
0.753994, -1.27198, 0.183797, -1.26985, 0.192108, -0.00213623, -0.0083103, 0.00858048
0.754994, -1.26926, 0.182207, -1.26712, 0.190527, -0.00213921, -0.00832082, 0.00859141
0.755994, -1.26653, 0.180609, -1.26439, 0.18894, -0.00214219, -0.00833122, 0.00860223
0.756994, -1.26381, 0.179004, -1.26166, 0.187346, -0.00214517, -0.00834185, 0.00861326
0.757994, -1.26109, 0.177392, -1.25894, 0.185745, -0.00214839, -0.00835268, 0.00862455
0.758994, -1.25837, 0.175773, -1.25622, 0.184136, -0.00215161, -0.00836265, 0.00863501
0.759994, -1.25565, 0.174147, -1.25349, 0.18252, -0.00215459, -0.00837317, 0.00864594
0.760994, -1.25293, 0.172514, -1.25077, 0.180897, -0.00215757, -0.00838315, 0.00865635
0.761994, -1.25022, 0.170874, -1.24806, 0.179268, -0.00216079, -0.00839403, 0.00866769
0.762994, -1.2475, 0.169227, -1.24534, 0.177632, -0.00216448, -0.00840472, 0.00867896
0.763994, -1.24479, 0.167574, -1.24262, 0.175988, -0.00216746, -0.00841485, 0.00868951
0.764994, -1.24208, 0.165913, -1.23991, 0.174338, -0.00217092, -0.00842513, 0.00870033
0.765994, -1.23937, 0.164245, -1.2372, 0.17268, -0.00217438, -0.00843519, 0.00871093
0.766994, -1.23667, 0.162571, -1.23449, 0.171016, -0.00217783, -0.00844574, 0.00872201
0.767994, -1.23396, 0.160889, -1.23178, 0.169345, -0.00218153, -0.00845641, 0.00873327
0.768994, -1.23126, 0.159201, -1.22907, 0.167667, -0.00218463, -0.00846647, 0.00874378
0.769994, -1.22856, 0.157505, -1.22637, 0.165983, -0.00218856, -0.0084777, 0.00875564
0.770994, -1.22586, 0.155803, -1.22367, 0.164291, -0.00219166, -0.0084876, 0.008766
0.771994, -1.22316, 0.154094, -1.22096, 0.162592, -0.00219512, -0.0084983, 0.00877722
0.772994, -1.22046, 0.152378, -1.21826, 0.160887, -0.00219822, -0.00850871, 0.00878808
0.773994, -1.21777, 0.150655, -1.21556, 0.159173, -0.0022012, -0.00851811, 0.00879793
0.774994, -1.21507, 0.148926, -1.21287, 0.157455, -0.00220478, -0.00852901, 0.00880937
0.775994, -1.21238, 0.147189, -1.21017, 0.155728, -0.00220776, -0.00853923, 0.00882001
0.776994, -1.20969, 0.145446, -1.20748, 0.153996, -0.00221086, -0.00854985, 0.00883107
0.777994, -1.207, 0.143696, -1.20478, 0.152256, -0.00221384, -0.00855979, 0.00884144
0.778994, -1.20431, 0.141939, -1.20209, 0.150509, -0.00221694, -0.00857046, 0.00885255
0.779994, -1.20162, 0.140175, -1.1994, 0.148755, -0.00221968, -0.00858007, 0.00886254
0.780994, -1.19894, 0.138404, -1.19672, 0.146995, -0.00222254, -0.00859076, 0.0088736
0.781994, -1.19626, 0.136627, -1.19403, 0.145229, -0.00222576, -0.00860214, 0.00888543
0.782993, -1.19357, 0.134843, -1.19135, 0.143454, -0.00222838, -0.00861137, 0.00889502
0.783993, -1.19089, 0.133052, -1.18866, 0.141674, -0.00223136, -0.00862235, 0.00890639
0.784993, -1.18822, 0.131254, -1.18598, 0.139887, -0.00223398, -0.00863259, 0.00891696
0.785993, -1.18554, 0.12945, -1.1833, 0.138093, -0.00223696, -0.00864278, 0.00892758
0.786993, -1.18286, 0.127639, -1.18062, 0.136292, -0.00223982, -0.00865327, 0.00893845
0.787993, -1.18019, 0.125821, -1.17795, 0.134484, -0.00224257, -0.00866334, 0.00894889
0.788993, -1.17752, 0.123996, -1.17527, 0.13267, -0.00224495, -0.00867406, 0.00895986
0.789993, -1.17485, 0.122165, -1.1726, 0.130849, -0.00224793, -0.00868397, 0.0089702
0.790993, -1.17218, 0.120327, -1.16993, 0.129021, -0.00225055, -0.00869416, 0.00898072
0.791993, -1.16951, 0.118482, -1.16725, 0.127187, -0.00225306, -0.00870496, 0.00899181
0.792993, -1.16684, 0.116631, -1.16459, 0.125346, -0.00225592, -0.00871494, 0.00900219
0.793993, -1.16418, 0.114773, -1.16192, 0.123498, -0.00225866, -0.00872517, 0.00901277
0.794993, -1.16151, 0.112908, -1.15925, 0.121644, -0.00226104, -0.00873562, 0.00902349
0.795993, -1.15885, 0.111037, -1.15659, 0.119783, -0.00226378, -0.00874594, 0.00903417
0.796993, -1.15619, 0.109159, -1.15393, 0.117915, -0.00226665, -0.00875612, 0.00904474
0.797993, -1.15353, 0.107274, -1.15126, 0.11604, -0.00226915, -0.0087665, 0.00905542
0.798993, -1.15088, 0.105382, -1.14861, 0.114159, -0.00227153, -0.00877673, 0.00906592
0.799993, -1.14822, 0.103485, -1.14595, 0.112272, -0.00227451, -0.00878751, 0.0090771
0.800993, -1.14557, 0.10158, -1.14329, 0.110376, -0.00227714, -0.00879631, 0.00908628
0.801993, -1.14292, 0.0996687, -1.14064, 0.108476, -0.00227964, -0.00880744, 0.00909767
0.802993, -1.14026, 0.0977509, -1.13798, 0.106569, -0.00228226, -0.00881765, 0.00910822
0.803993, -1.13762, 0.0958265, -1.13533, 0.104654, -0.00228524, -0.00882766, 0.00911866
0.804993, -1.13497, 0.0938956, -1.13268, 0.102733, -0.00228763, -0.00883782, 0.00912909
0.805993, -1.13232, 0.091958, -1.13003, 0.100806, -0.00229037, -0.00884775, 0.00913939
0.806993, -1.12968, 0.0900139, -1.12738, 0.0988721, -0.00229323, -0.00885817, 0.00915019
0.807993, -1.12703, 0.0880632, -1.12474, 0.0969312, -0.00229597, -0.00886799, 0.00916039
0.808993, -1.12439, 0.086106, -1.12209, 0.094985, -0.00229883, -0.00887899, 0.00917176
0.809993, -1.12175, 0.0841423, -1.11945, 0.0930313, -0.00230157, -0.00888903, 0.00918216
0.810993, -1.11911, 0.082172, -1.11681, 0.0910718, -0.00230443, -0.00889987, 0.00919337
0.811993, -1.11648, 0.0801952, -1.11417, 0.0891045, -0.00230742, -0.00890936, 0.00920331
0.812993, -1.11384, 0.0782119, -1.11153, 0.0871311, -0.00231028, -0.00891928, 0.00921363
0.813993, -1.11121, 0.076222, -1.1089, 0.0851524, -0.00231326, -0.00893035, 0.00922509
0.814993, -1.10858, 0.0742257, -1.10626, 0.0831658, -0.00231636, -0.00894004, 0.00923525
0.815993, -1.10595, 0.0722229, -1.10363, 0.0811738, -0.0023191, -0.00895086, 0.00924641
0.816993, -1.10332, 0.0702136, -1.10099, 0.0791743, -0.00232244, -0.00896064, 0.00925672
0.817993, -1.10069, 0.0681979, -1.09836, 0.0771683, -0.00232518, -0.00897045, 0.0092669
0.818993, -1.09806, 0.0661757, -1.09574, 0.075156, -0.00232828, -0.00898029, 0.0092772
0.819993, -1.09544, 0.064147, -1.09311, 0.0731382, -0.00233173, -0.00899121, 0.00928864
0.820993, -1.09282, 0.0621119, -1.09048, 0.071113, -0.00233483, -0.00900107, 0.00929896
0.821993, -1.0902, 0.0600704, -1.08786, 0.069082, -0.00233805, -0.00901163, 0.00930999
0.822993, -1.08758, 0.0580224, -1.08523, 0.0670443, -0.00234139, -0.00902183, 0.0093207
0.823993, -1.08496, 0.0559681, -1.08261, 0.0649997, -0.00234485, -0.00903165, 0.00933107
0.824993, -1.08234, 0.0539073, -1.07999, 0.0629487, -0.00234818, -0.00904144, 0.00934139
0.825993, -1.07973, 0.0518401, -1.07737, 0.0608913, -0.00235152, -0.00905119, 0.00935167
0.826993, -1.07711, 0.0497665, -1.07476, 0.0588292, -0.00235486, -0.00906269, 0.00936363
0.827993, -1.0745, 0.0476865, -1.07214, 0.0567582, -0.00235796, -0.00907162, 0.00937306
0.828993, -1.07189, 0.0456002, -1.06953, 0.0546821, -0.0023613, -0.00908193, 0.00938387
0.829993, -1.06928, 0.0435075, -1.06691, 0.0526, -0.0023644, -0.00909252, 0.00939491
0.830993, -1.06667, 0.0414084, -1.0643, 0.0505111, -0.0023675, -0.00910267, 0.00940551
0.831993, -1.06406, 0.039303, -1.06169, 0.0484158, -0.00237083, -0.00911274, 0.0094161
0.832993, -1.06146, 0.0371913, -1.05909, 0.046314, -0.00237346, -0.00912271, 0.0094264
0.833993, -1.05886, 0.0350732, -1.05648, 0.0442061, -0.00237656, -0.00913293, 0.00943708
0.834993, -1.05625, 0.0329488, -1.05387, 0.0420915, -0.00237942, -0.00914268, 0.00944723
0.835993, -1.05365, 0.0308181, -1.05127, 0.0399711, -0.00238252, -0.00915302, 0.00945802
0.836993, -1.05105, 0.0286811, -1.04867, 0.0378439, -0.00238514, -0.00916287, 0.00946822
